"Bird1","Bird2","Comm1","Comm2","SameCommunity","Season"
"GSN","SSS",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","SSS",6,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","SSS",7,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","SSS",7,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","SSS",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"PND","SSS",8,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","SSS",9,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","SSS",8,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","SSS",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","SSS",10,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","SSS",11,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","SSS",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"SDT","SSS",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"SGB","SSS",9,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","SSS",12,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SOG","SSS",6,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPT","SSS",6,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPW","SSS",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","SSS",14,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","STT",1,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","STT",2,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","STT",1,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","STT",3,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","STT",4,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","STT",5,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","STT",1,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","STT",2,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","STT",2,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","STT",6,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","STT",7,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","STT",7,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","STT",4,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","STT",8,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","STT",9,9,TRUE,"Summer 2026 Post-Fledging_Communities"
"RNO","STT",8,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","STT",5,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","STT",10,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","STT",11,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","STT",4,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","STT",4,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"SGB","STT",9,9,TRUE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","STT",12,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"SOG","STT",6,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPT","STT",6,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPW","STT",5,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"SSS","STT",4,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","STT",14,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","SWB",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","SWB",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","SWB",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","SWB",3,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","SWB",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"GPB","SWB",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","SWB",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","SWB",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","SWB",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","SWB",6,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","SWB",7,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","SWB",7,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","SWB",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"PND","SWB",8,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","SWB",9,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","SWB",8,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","SWB",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","SWB",10,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","SWB",11,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","SWB",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"SDT","SWB",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"SGB","SWB",9,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","SWB",12,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SOG","SWB",6,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPT","SWB",6,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPW","SWB",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SSS","SWB",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"STT","SWB",9,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","SWB",14,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","SYO",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","SYO",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","SYO",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","SYO",3,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","SYO",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"GPB","SYO",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","SYO",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","SYO",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","SYO",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","SYO",6,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","SYO",7,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","SYO",7,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","SYO",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"PND","SYO",8,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","SYO",9,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","SYO",8,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","SYO",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","SYO",10,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","SYO",11,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","SYO",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"SDT","SYO",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"SGB","SYO",9,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","SYO",12,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SOG","SYO",6,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPT","SYO",6,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPW","SYO",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SSS","SYO",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"STT","SYO",9,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWB","SYO",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"SWT","SYO",11,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","SYO",14,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","WDD",1,1,TRUE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","WDD",2,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","WDD",1,1,TRUE,"Summer 2026 Post-Fledging_Communities"
"GDO","WDD",3,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","WDD",4,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","WDD",5,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","WDD",1,1,TRUE,"Summer 2026 Post-Fledging_Communities"
"GPW","WDD",2,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","WDD",2,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","WDD",6,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","WDD",7,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","WDD",7,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","WDD",4,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","WDD",8,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","WDD",9,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","WDD",8,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","WDD",5,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","WDD",10,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","WDD",11,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","WDD",4,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","WDD",4,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"SGB","WDD",9,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","WDD",12,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"SOG","WDD",6,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPT","WDD",6,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPW","WDD",5,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"SSS","WDD",4,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"STT","WDD",9,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWB","WDD",4,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"SYO","WDD",4,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWT","WDD",11,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","WDD",14,1,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","WDY",1,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","WDY",2,2,TRUE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","WDY",1,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","WDY",3,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","WDY",4,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","WDY",5,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","WDY",1,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","WDY",2,2,TRUE,"Summer 2026 Post-Fledging_Communities"
"GSN","WDY",2,2,TRUE,"Summer 2026 Post-Fledging_Communities"
"GTP","WDY",6,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","WDY",7,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","WDY",7,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","WDY",4,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","WDY",8,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","WDY",9,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","WDY",8,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","WDY",5,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","WDY",10,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","WDY",11,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","WDY",4,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","WDY",4,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"SGB","WDY",9,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","WDY",12,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"SOG","WDY",6,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPT","WDY",6,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPW","WDY",5,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"SSS","WDY",4,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"STT","WDY",9,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWB","WDY",4,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"SYO","WDY",4,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"WDD","WDY",1,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWT","WDY",11,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","WDY",14,2,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","WNP",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","WNP",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","WNP",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","WNP",3,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","WNP",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","WNP",5,5,TRUE,"Summer 2026 Post-Fledging_Communities"
"GPR","WNP",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","WNP",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","WNP",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","WNP",6,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","WNP",7,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","WNP",7,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","WNP",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","WNP",8,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","WNP",9,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","WNP",8,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","WNP",5,5,TRUE,"Summer 2026 Post-Fledging_Communities"
"RTT","WNP",10,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","WNP",11,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","WNP",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","WNP",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SGB","WNP",9,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","WNP",12,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SOG","WNP",6,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPT","WNP",6,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPW","WNP",5,5,TRUE,"Summer 2026 Post-Fledging_Communities"
"SSS","WNP",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"STT","WNP",9,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWB","WNP",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SYO","WNP",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"WDD","WNP",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"WDY","WNP",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWT","WNP",11,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","WNP",14,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","WNS",1,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","WNS",2,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","WNS",1,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","WNS",3,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","WNS",4,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","WNS",5,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","WNS",1,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","WNS",2,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","WNS",2,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","WNS",6,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","WNS",7,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","WNS",7,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","WNS",4,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","WNS",8,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","WNS",9,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","WNS",8,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","WNS",5,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","WNS",10,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","WNS",11,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","WNS",4,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","WNS",4,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SGB","WNS",9,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","WNS",12,12,TRUE,"Summer 2026 Post-Fledging_Communities"
"SOG","WNS",6,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPT","WNS",6,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPW","WNS",5,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SSS","WNS",4,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"STT","WNS",9,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWB","WNS",4,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SYO","WNS",4,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"WDD","WNS",1,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"WDY","WNS",2,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"WNP","WNS",5,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWT","WNS",11,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","WNS",14,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","WOG",1,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","WOG",2,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","WOG",1,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","WOG",3,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","WOG",4,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","WOG",5,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","WOG",1,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","WOG",2,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","WOG",2,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","WOG",6,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","WOG",7,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","WOG",7,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","WOG",4,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","WOG",8,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","WOG",9,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","WOG",8,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","WOG",5,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","WOG",10,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","WOG",11,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","WOG",4,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","WOG",4,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"SGB","WOG",9,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","WOG",12,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"SOG","WOG",6,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPT","WOG",6,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPW","WOG",5,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"SSS","WOG",4,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"STT","WOG",9,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWB","WOG",4,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"SYO","WOG",4,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"WDD","WOG",1,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"WDY","WOG",2,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"WNP","WOG",5,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"WNS","WOG",12,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWT","WOG",11,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","WOG",14,13,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","WPB",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","WPB",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","WPB",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","WPB",3,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","WPB",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","WPB",5,5,TRUE,"Summer 2026 Post-Fledging_Communities"
"GPR","WPB",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","WPB",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","WPB",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","WPB",6,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","WPB",7,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","WPB",7,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","WPB",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","WPB",8,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","WPB",9,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","WPB",8,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","WPB",5,5,TRUE,"Summer 2026 Post-Fledging_Communities"
"RTT","WPB",10,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","WPB",11,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","WPB",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","WPB",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SGB","WPB",9,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","WPB",12,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SOG","WPB",6,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPT","WPB",6,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPW","WPB",5,5,TRUE,"Summer 2026 Post-Fledging_Communities"
"SSS","WPB",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"STT","WPB",9,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWB","WPB",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SYO","WPB",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"WDD","WPB",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"WDY","WPB",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"WNP","WPB",5,5,TRUE,"Summer 2026 Post-Fledging_Communities"
"WNS","WPB",12,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"WOG","WPB",13,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWT","WPB",11,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","WPB",14,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","WPD",1,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","WPD",2,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","WPD",1,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","WPD",3,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","WPD",4,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","WPD",5,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","WPD",1,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","WPD",2,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","WPD",2,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","WPD",6,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","WPD",7,7,TRUE,"Summer 2026 Post-Fledging_Communities"
"NSS","WPD",7,7,TRUE,"Summer 2026 Post-Fledging_Communities"
"PDN","WPD",4,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","WPD",8,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","WPD",9,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","WPD",8,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","WPD",5,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","WPD",10,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","WPD",11,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","WPD",4,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","WPD",4,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"SGB","WPD",9,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","WPD",12,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"SOG","WPD",6,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPT","WPD",6,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPW","WPD",5,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"SSS","WPD",4,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"STT","WPD",9,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWB","WPD",4,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"SYO","WPD",4,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"WDD","WPD",1,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"WDY","WPD",2,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"WNP","WPD",5,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"WNS","WPD",12,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"WOG","WPD",13,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"WPB","WPD",5,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"SWT","WPD",11,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","WPD",14,7,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","WPG",1,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","WPG",2,6,FALSE,"Summer 2026 Post-Fledging_Communities"
