"Bird1","Bird2","Comm1","Comm2","SameCommunity","Season"
"RBP","SOG",10,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","SOG",5,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","SOG",11,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","SOG",12,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","SOG",12,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","SOG",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","SOG",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","SOG",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","SOG",10,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","SOG",7,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","SOG",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","SOG",11,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","SOG",1,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","SOG",8,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","SOT",1,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","SOT",2,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","SOT",3,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","SOT",4,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","SOT",5,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","SOT",6,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","SOT",3,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","SOT",5,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","SOT",7,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","SOT",8,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","SOT",6,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","SOT",9,9,TRUE,"Fall 2025 Pre-Nesting_Communities"
"RBP","SOT",10,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","SOT",5,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","SOT",11,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","SOT",12,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","SOT",12,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","SOT",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","SOT",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","SOT",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","SOT",10,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","SOT",7,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","SOT",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","SOT",11,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","SOT",9,9,TRUE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","SOT",1,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","SOT",8,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","SRP",1,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","SRP",2,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","SRP",3,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","SRP",4,4,TRUE,"Fall 2025 Pre-Nesting_Communities"
"GOS","SRP",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","SRP",6,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","SRP",3,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","SRP",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","SRP",7,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","SRP",8,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","SRP",6,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","SRP",9,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","SRP",10,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","SRP",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","SRP",11,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","SRP",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","SRP",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","SRP",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","SRP",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","SRP",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","SRP",10,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","SRP",7,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","SRP",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","SRP",11,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","SRP",9,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","SRP",9,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","SRP",1,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","SRP",8,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","STT",1,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","STT",2,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","STT",3,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","STT",4,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","STT",5,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","STT",6,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","STT",3,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","STT",5,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","STT",7,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","STT",8,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","STT",6,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","STT",9,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","STT",10,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","STT",5,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","STT",11,11,TRUE,"Fall 2025 Pre-Nesting_Communities"
"ROR","STT",12,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","STT",12,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","STT",13,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","STT",13,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","STT",13,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","STT",10,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","STT",7,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","STT",13,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","STT",11,11,TRUE,"Fall 2025 Pre-Nesting_Communities"
"SOG","STT",9,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","STT",9,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","STT",4,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","STT",1,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","STT",8,11,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","SWB",1,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","SWB",2,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","SWB",3,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","SWB",4,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","SWB",5,5,TRUE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","SWB",6,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","SWB",3,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","SWB",5,5,TRUE,"Fall 2025 Pre-Nesting_Communities"
"PLS","SWB",7,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","SWB",8,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","SWB",6,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","SWB",9,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","SWB",10,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","SWB",5,5,TRUE,"Fall 2025 Pre-Nesting_Communities"
"RGT","SWB",11,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","SWB",12,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","SWB",12,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","SWB",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","SWB",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","SWB",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","SWB",10,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","SWB",7,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","SWB",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","SWB",11,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","SWB",9,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","SWB",9,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","SWB",4,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"STT","SWB",11,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","SWB",1,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","SWB",8,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","SWS",1,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","SWS",2,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","SWS",3,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","SWS",4,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","SWS",5,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","SWS",6,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","SWS",3,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","SWS",5,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","SWS",7,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","SWS",8,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","SWS",6,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","SWS",9,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","SWS",10,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","SWS",5,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","SWS",11,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","SWS",12,12,TRUE,"Fall 2025 Pre-Nesting_Communities"
"ROY","SWS",12,12,TRUE,"Fall 2025 Pre-Nesting_Communities"
"RRD","SWS",13,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","SWS",13,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","SWS",13,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","SWS",10,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","SWS",7,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","SWS",13,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","SWS",11,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","SWS",9,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","SWS",9,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","SWS",4,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"STT","SWS",11,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","SWS",5,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","SWS",1,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","SWS",8,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","SYO",1,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","SYO",2,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","SYO",3,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","SYO",4,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","SYO",5,5,TRUE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","SYO",6,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","SYO",3,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","SYO",5,5,TRUE,"Fall 2025 Pre-Nesting_Communities"
"PLS","SYO",7,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","SYO",8,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","SYO",6,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","SYO",9,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","SYO",10,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","SYO",5,5,TRUE,"Fall 2025 Pre-Nesting_Communities"
"RGT","SYO",11,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","SYO",12,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","SYO",12,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","SYO",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","SYO",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","SYO",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","SYO",10,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","SYO",7,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","SYO",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","SYO",11,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","SYO",9,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","SYO",9,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","SYO",4,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"STT","SYO",11,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","SYO",5,5,TRUE,"Fall 2025 Pre-Nesting_Communities"
"SWS","SYO",12,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","SYO",1,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","SYO",8,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","SYO",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","SYR",1,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","SYR",2,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","SYR",3,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","SYR",4,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","SYR",5,5,TRUE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","SYR",6,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","SYR",3,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","SYR",5,5,TRUE,"Fall 2025 Pre-Nesting_Communities"
"PLS","SYR",7,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","SYR",8,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","SYR",6,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","SYR",9,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","SYR",10,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","SYR",5,5,TRUE,"Fall 2025 Pre-Nesting_Communities"
"RGT","SYR",11,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","SYR",12,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","SYR",12,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","SYR",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","SYR",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","SYR",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","SYR",10,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","SYR",7,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","SYR",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","SYR",11,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","SYR",9,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","SYR",9,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","SYR",4,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"STT","SYR",11,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","SYR",5,5,TRUE,"Fall 2025 Pre-Nesting_Communities"
"SWS","SYR",12,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYO","SYR",5,5,TRUE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","SYR",1,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","SYR",8,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","SYR",13,5,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","SYT",1,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","SYT",2,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","SYT",3,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","SYT",4,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","SYT",5,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","SYT",6,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","SYT",3,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","SYT",5,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","SYT",7,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","SYT",8,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","SYT",6,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","SYT",9,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","SYT",10,10,TRUE,"Fall 2025 Pre-Nesting_Communities"
"RBT","SYT",5,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","SYT",11,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","SYT",12,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","SYT",12,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","SYT",13,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","SYT",13,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","SYT",13,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","SYT",10,10,TRUE,"Fall 2025 Pre-Nesting_Communities"
"RTP","SYT",7,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","SYT",13,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","SYT",11,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","SYT",9,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","SYT",9,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","SYT",4,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"STT","SYT",11,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","SYT",5,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWS","SYT",12,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYO","SYT",5,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYR","SYT",5,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","SYT",1,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","SYT",8,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","SYT",13,10,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","WBO",1,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","WBO",2,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","WBO",3,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","WBO",4,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","WBO",5,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","WBO",6,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","WBO",3,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","WBO",5,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","WBO",7,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","WBO",8,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","WBO",6,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","WBO",9,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","WBO",10,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","WBO",5,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","WBO",11,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","WBO",12,12,TRUE,"Fall 2025 Pre-Nesting_Communities"
"ROY","WBO",12,12,TRUE,"Fall 2025 Pre-Nesting_Communities"
"RRD","WBO",13,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","WBO",13,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","WBO",13,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","WBO",10,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","WBO",7,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","WBO",13,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","WBO",11,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","WBO",9,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","WBO",9,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","WBO",4,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"STT","WBO",11,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","WBO",5,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWS","WBO",12,12,TRUE,"Fall 2025 Pre-Nesting_Communities"
"SYO","WBO",5,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYR","WBO",5,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYT","WBO",10,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","WBO",1,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","WBO",8,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","WBO",13,12,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","WBT",1,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","WBT",2,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","WBT",3,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","WBT",4,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","WBT",5,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","WBT",6,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","WBT",3,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","WBT",5,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","WBT",7,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","WBT",8,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","WBT",6,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","WBT",9,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","WBT",10,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","WBT",5,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","WBT",11,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","WBT",12,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","WBT",12,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","WBT",13,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","WBT",13,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","WBT",13,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","WBT",10,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","WBT",7,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","WBT",13,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","WBT",11,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","WBT",9,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","WBT",9,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","WBT",4,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"STT","WBT",11,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","WBT",5,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWS","WBT",12,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYO","WBT",5,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYR","WBT",5,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYT","WBT",10,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBO","WBT",12,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","WBT",1,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","WBT",8,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","WBT",13,14,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","WDN",1,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","WDN",2,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","WDN",3,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","WDN",4,4,TRUE,"Fall 2025 Pre-Nesting_Communities"
"GOS","WDN",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","WDN",6,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","WDN",3,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","WDN",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
