"Season1","Community1","Season2","Community2","SharedBirds","LostBirds","GainedBirds","Shared","Union","Jaccard"
"Pre Nesting 09-10 2025_Communities",11,"Summer 2026_Communities",9,"","YOP, ROO","YSR",0,3,0
"Pre Nesting 09-10 2025_Communities",11,"Summer 2026_Communities",10,"","YOP, ROO","GDW (wasGYW), PND, PNG, PNP",0,6,0
"Pre Nesting 09-10 2025_Communities",11,"Summer 2026_Communities",11,"YOP, ROO","","",2,2,1
"Pre Nesting 09-10 2025_Communities",11,"Summer 2026_Communities",12,"","YOP, ROO","RLB",0,3,0
"Pre Nesting 09-10 2025_Communities",11,"Summer 2026_Communities",13,"","YOP, ROO","YBT, YBY, YGY, YND, GDO, PBS, PNL, PBP (was PBB)",0,10,0
"Pre Nesting 09-10 2025_Communities",11,"Summer 2026_Communities",14,"","YOP, ROO","ROY, WBO, ROR, SWS",0,6,0
"Pre Nesting 09-10 2025_Communities",11,"Summer 2026_Communities",15,"","YOP, ROO","WWD, SRP, GNT, WDN, WDW",0,7,0
"Pre Nesting 09-10 2025_Communities",11,"Summer 2026_Communities",16,"","YOP, ROO","STT, SGB, RGT, YPW",0,6,0
"Pre Nesting 09-10 2025_Communities",11,"Summer 2026_Communities",17,"","YOP, ROO","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR",0,9,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",1,"","RLB","CGN, PNW, YDP, SOT, SOG",0,6,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",2,"","RLB","RRY, SDO, RRR, RRD, SWT",0,6,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",3,"","RLB","SYO, GOS, RSD, SYT, PBWorPWB, SWB, RBT, SYR, RBP",0,10,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",4,"","RLB","YWD, WBT",0,3,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",5,"","RLB","PLS, YPS, RTP",0,4,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",6,"","RLB","YBN, WOG, WSY, WWB, YGD, YDW, GBO (was GPT)",0,8,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",7,"","RLB","YWS, YDT",0,3,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",8,"","RLB","YDD",0,2,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",9,"","RLB","YSR",0,2,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",10,"","RLB","GDW (wasGYW), PND, PNG, PNP",0,5,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",11,"","RLB","YOP, ROO",0,3,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",12,"RLB","","",1,1,1
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",13,"","RLB","YBT, YBY, YGY, YND, GDO, PBS, PNL, PBP (was PBB)",0,9,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",14,"","RLB","ROY, WBO, ROR, SWS",0,5,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",15,"","RLB","WWD, SRP, GNT, WDN, WDW",0,6,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",16,"","RLB","STT, SGB, RGT, YPW",0,5,0
"Pre Nesting 09-10 2025_Communities",12,"Summer 2026_Communities",17,"","RLB","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR",0,8,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",1,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","CGN, PNW, YDP, SOT, SOG",0,15,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",2,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","RRY, SDO, RRR, RRD, SWT",0,15,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",3,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","SYO, GOS, RSD, SYT, PBWorPWB, SWB, RBT, SYR, RBP",0,19,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",4,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","YWD, WBT",0,12,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",5,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","PLS, YPS, RTP",0,13,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",6,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","YBN, WOG, WSY, WWB, YGD, YDW, GBO (was GPT)",0,17,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",7,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","YWS, YDT",0,12,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",8,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","YDD",0,11,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",9,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","YSR",0,11,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",10,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","GDW (wasGYW), PND, PNG, PNP",0,14,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",11,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","YOP, ROO",0,12,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",12,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","RLB",0,11,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",13,"YBT, YBY, YGY, YND, GDO, PBS","ROY, WBO, ROR, SWS","PNL, PBP (was PBB)",6,12,0.5
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",14,"ROY, WBO, ROR, SWS","YBT, YBY, YGY, YND, GDO, PBS","",4,10,0.4
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",15,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","WWD, SRP, GNT, WDN, WDW",0,15,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",16,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","STT, SGB, RGT, YPW",0,14,0
"Pre Nesting 09-10 2025_Communities",13,"Summer 2026_Communities",17,"","YBT, ROY, WBO, ROR, YBY, SWS, YGY, YND, GDO, PBS","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR",0,17,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",1,"","PNL, PBP (was PBB)","CGN, PNW, YDP, SOT, SOG",0,7,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",2,"","PNL, PBP (was PBB)","RRY, SDO, RRR, RRD, SWT",0,7,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",3,"","PNL, PBP (was PBB)","SYO, GOS, RSD, SYT, PBWorPWB, SWB, RBT, SYR, RBP",0,11,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",4,"","PNL, PBP (was PBB)","YWD, WBT",0,4,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",5,"","PNL, PBP (was PBB)","PLS, YPS, RTP",0,5,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",6,"","PNL, PBP (was PBB)","YBN, WOG, WSY, WWB, YGD, YDW, GBO (was GPT)",0,9,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",7,"","PNL, PBP (was PBB)","YWS, YDT",0,4,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",8,"","PNL, PBP (was PBB)","YDD",0,3,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",9,"","PNL, PBP (was PBB)","YSR",0,3,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",10,"","PNL, PBP (was PBB)","GDW (wasGYW), PND, PNG, PNP",0,6,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",11,"","PNL, PBP (was PBB)","YOP, ROO",0,4,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",12,"","PNL, PBP (was PBB)","RLB",0,3,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",13,"PNL, PBP (was PBB)","","YBT, YBY, YGY, YND, GDO, PBS",2,8,0.25
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",14,"","PNL, PBP (was PBB)","ROY, WBO, ROR, SWS",0,6,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",15,"","PNL, PBP (was PBB)","WWD, SRP, GNT, WDN, WDW",0,7,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",16,"","PNL, PBP (was PBB)","STT, SGB, RGT, YPW",0,6,0
"Pre Nesting 09-10 2025_Communities",14,"Summer 2026_Communities",17,"","PNL, PBP (was PBB)","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR",0,9,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",1,"","WWD, SRP, GNT, WDN, WDW","CGN, PNW, YDP, SOT, SOG",0,10,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",2,"","WWD, SRP, GNT, WDN, WDW","RRY, SDO, RRR, RRD, SWT",0,10,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",3,"","WWD, SRP, GNT, WDN, WDW","SYO, GOS, RSD, SYT, PBWorPWB, SWB, RBT, SYR, RBP",0,14,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",4,"","WWD, SRP, GNT, WDN, WDW","YWD, WBT",0,7,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",5,"","WWD, SRP, GNT, WDN, WDW","PLS, YPS, RTP",0,8,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",6,"","WWD, SRP, GNT, WDN, WDW","YBN, WOG, WSY, WWB, YGD, YDW, GBO (was GPT)",0,12,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",7,"","WWD, SRP, GNT, WDN, WDW","YWS, YDT",0,7,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",8,"","WWD, SRP, GNT, WDN, WDW","YDD",0,6,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",9,"","WWD, SRP, GNT, WDN, WDW","YSR",0,6,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",10,"","WWD, SRP, GNT, WDN, WDW","GDW (wasGYW), PND, PNG, PNP",0,9,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",11,"","WWD, SRP, GNT, WDN, WDW","YOP, ROO",0,7,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",12,"","WWD, SRP, GNT, WDN, WDW","RLB",0,6,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",13,"","WWD, SRP, GNT, WDN, WDW","YBT, YBY, YGY, YND, GDO, PBS, PNL, PBP (was PBB)",0,13,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",14,"","WWD, SRP, GNT, WDN, WDW","ROY, WBO, ROR, SWS",0,9,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",15,"WWD, SRP, GNT, WDN, WDW","","",5,5,1
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",16,"","WWD, SRP, GNT, WDN, WDW","STT, SGB, RGT, YPW",0,9,0
"Pre Nesting 09-10 2025_Communities",15,"Summer 2026_Communities",17,"","WWD, SRP, GNT, WDN, WDW","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR",0,12,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",1,"","STT, SGB, RGT, YPW","CGN, PNW, YDP, SOT, SOG",0,9,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",2,"","STT, SGB, RGT, YPW","RRY, SDO, RRR, RRD, SWT",0,9,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",3,"","STT, SGB, RGT, YPW","SYO, GOS, RSD, SYT, PBWorPWB, SWB, RBT, SYR, RBP",0,13,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",4,"","STT, SGB, RGT, YPW","YWD, WBT",0,6,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",5,"","STT, SGB, RGT, YPW","PLS, YPS, RTP",0,7,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",6,"","STT, SGB, RGT, YPW","YBN, WOG, WSY, WWB, YGD, YDW, GBO (was GPT)",0,11,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",7,"","STT, SGB, RGT, YPW","YWS, YDT",0,6,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",8,"","STT, SGB, RGT, YPW","YDD",0,5,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",9,"","STT, SGB, RGT, YPW","YSR",0,5,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",10,"","STT, SGB, RGT, YPW","GDW (wasGYW), PND, PNG, PNP",0,8,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",11,"","STT, SGB, RGT, YPW","YOP, ROO",0,6,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",12,"","STT, SGB, RGT, YPW","RLB",0,5,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",13,"","STT, SGB, RGT, YPW","YBT, YBY, YGY, YND, GDO, PBS, PNL, PBP (was PBB)",0,12,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",14,"","STT, SGB, RGT, YPW","ROY, WBO, ROR, SWS",0,8,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",15,"","STT, SGB, RGT, YPW","WWD, SRP, GNT, WDN, WDW",0,9,0
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",16,"STT, SGB, RGT, YPW","","",4,4,1
"Pre Nesting 09-10 2025_Communities",16,"Summer 2026_Communities",17,"","STT, SGB, RGT, YPW","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR",0,11,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",1,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","CGN, PNW, YDP, SOT, SOG",0,12,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",2,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","RRY, SDO, RRR, RRD, SWT",0,12,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",3,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","SYO, GOS, RSD, SYT, PBWorPWB, SWB, RBT, SYR, RBP",0,16,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",4,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","YWD, WBT",0,9,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",5,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","PLS, YPS, RTP",0,10,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",6,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","YBN, WOG, WSY, WWB, YGD, YDW, GBO (was GPT)",0,14,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",7,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","YWS, YDT",0,9,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",8,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","YDD",0,8,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",9,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","YSR",0,8,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",10,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","GDW (wasGYW), PND, PNG, PNP",0,11,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",11,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","YOP, ROO",0,9,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",12,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","RLB",0,8,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",13,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","YBT, YBY, YGY, YND, GDO, PBS, PNL, PBP (was PBB)",0,15,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",14,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","ROY, WBO, ROR, SWS",0,11,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",15,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","WWD, SRP, GNT, WDN, WDW",0,12,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",16,"","RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","STT, SGB, RGT, YPW",0,11,0
"Pre Nesting 09-10 2025_Communities",17,"Summer 2026_Communities",17,"RTT, WYD, CRY, YYN (was YNO), GDD (was GDR), WDG, GTR","","",7,7,1
