"Bird1","Bird2","Comm1","Comm2","SameCommunity","Season"
"RBP","SPT",2,3,FALSE,"04-05 2026_Communities"
"SDT","SPT",2,3,FALSE,"04-05 2026_Communities"
"SOG","SPT",3,3,TRUE,"04-05 2026_Communities"
"GTP","SPT",3,3,TRUE,"04-05 2026_Communities"
"PLS","SPT",3,3,TRUE,"04-05 2026_Communities"
"NOD","SPT",3,3,TRUE,"04-05 2026_Communities"
"NRO","SPT",5,3,FALSE,"04-05 2026_Communities"
"NSS","SPT",5,3,FALSE,"04-05 2026_Communities"
"SNR (was SNO)","SPT",6,3,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","SPT",6,3,FALSE,"04-05 2026_Communities"
"GPW","SPT",6,3,FALSE,"04-05 2026_Communities"
"GSN","SPT",6,3,FALSE,"04-05 2026_Communities"
"RDO","SPT",6,3,FALSE,"04-05 2026_Communities"
"PND","SPT",7,3,FALSE,"04-05 2026_Communities"
"RNO","SPT",7,3,FALSE,"04-05 2026_Communities"
"PNG","SPT",7,3,FALSE,"04-05 2026_Communities"
"GLS","SPT",7,3,FALSE,"04-05 2026_Communities"
"ROW","SPT",8,3,FALSE,"04-05 2026_Communities"
"GPB","SPT",8,3,FALSE,"04-05 2026_Communities"
"GDO","SPT",9,3,FALSE,"04-05 2026_Communities"
"SGB","SPT",9,3,FALSE,"04-05 2026_Communities"
"PNL","SPT",9,3,FALSE,"04-05 2026_Communities"
"RGT","SPT",9,3,FALSE,"04-05 2026_Communities"
"RTT","SPT",11,3,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","SPT",9,3,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","SPT",11,3,FALSE,"04-05 2026_Communities"
"GPR","SPT",11,3,FALSE,"04-05 2026_Communities"
"CRY","SPT",11,3,FALSE,"04-05 2026_Communities"
"CGN","PLS",2,3,FALSE,"04-05 2026_Communities"
"GNG","PLS",2,3,FALSE,"04-05 2026_Communities"
"PDN","PLS",2,3,FALSE,"04-05 2026_Communities"
"GTP","PLS",3,3,TRUE,"04-05 2026_Communities"
"NOD","PLS",3,3,TRUE,"04-05 2026_Communities"
"NRO","PLS",5,3,FALSE,"04-05 2026_Communities"
"NSS","PLS",5,3,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","PLS",6,3,FALSE,"04-05 2026_Communities"
"GPW","PLS",6,3,FALSE,"04-05 2026_Communities"
"GSN","PLS",6,3,FALSE,"04-05 2026_Communities"
"GLS","PLS",7,3,FALSE,"04-05 2026_Communities"
"GPB","PLS",8,3,FALSE,"04-05 2026_Communities"
"GDO","PLS",9,3,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","PLS",9,3,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","PLS",11,3,FALSE,"04-05 2026_Communities"
"GPR","PLS",11,3,FALSE,"04-05 2026_Communities"
"CRY","PLS",11,3,FALSE,"04-05 2026_Communities"
"CGN","NOD",2,3,FALSE,"04-05 2026_Communities"
"GNG","NOD",2,3,FALSE,"04-05 2026_Communities"
"GTP","NOD",3,3,TRUE,"04-05 2026_Communities"
"GBO (was GPT)","NOD",6,3,FALSE,"04-05 2026_Communities"
"GPW","NOD",6,3,FALSE,"04-05 2026_Communities"
"GSN","NOD",6,3,FALSE,"04-05 2026_Communities"
"GLS","NOD",7,3,FALSE,"04-05 2026_Communities"
"GPB","NOD",8,3,FALSE,"04-05 2026_Communities"
"GDO","NOD",9,3,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","NOD",11,3,FALSE,"04-05 2026_Communities"
"GPR","NOD",11,3,FALSE,"04-05 2026_Communities"
"CRY","NOD",11,3,FALSE,"04-05 2026_Communities"
"SWT","WSY",1,4,FALSE,"04-05 2026_Communities"
"SDO","WSY",1,4,FALSE,"04-05 2026_Communities"
"CGN","WSY",2,4,FALSE,"04-05 2026_Communities"
"WPW","WSY",1,4,FALSE,"04-05 2026_Communities"
"GNG","WSY",2,4,FALSE,"04-05 2026_Communities"
"SDR","WSY",2,4,FALSE,"04-05 2026_Communities"
"SSS","WSY",2,4,FALSE,"04-05 2026_Communities"
"SYO","WSY",2,4,FALSE,"04-05 2026_Communities"
"PDN","WSY",2,4,FALSE,"04-05 2026_Communities"
"RBP","WSY",2,4,FALSE,"04-05 2026_Communities"
"SWB","WSY",2,4,FALSE,"04-05 2026_Communities"
"SDT","WSY",2,4,FALSE,"04-05 2026_Communities"
"SOG","WSY",3,4,FALSE,"04-05 2026_Communities"
"GTP","WSY",3,4,FALSE,"04-05 2026_Communities"
"SPT","WSY",3,4,FALSE,"04-05 2026_Communities"
"PLS","WSY",3,4,FALSE,"04-05 2026_Communities"
"NOD","WSY",3,4,FALSE,"04-05 2026_Communities"
"WOG","WSY",4,4,TRUE,"04-05 2026_Communities"
"WPD","WSY",5,4,FALSE,"04-05 2026_Communities"
"WPG","WSY",3,4,FALSE,"04-05 2026_Communities"
"NRO","WSY",5,4,FALSE,"04-05 2026_Communities"
"NSS","WSY",5,4,FALSE,"04-05 2026_Communities"
"WNS","WSY",6,4,FALSE,"04-05 2026_Communities"
"SNR (was SNO)","WSY",6,4,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","WSY",6,4,FALSE,"04-05 2026_Communities"
"GPW","WSY",6,4,FALSE,"04-05 2026_Communities"
"WDY","WSY",6,4,FALSE,"04-05 2026_Communities"
"GSN","WSY",6,4,FALSE,"04-05 2026_Communities"
"RDO","WSY",6,4,FALSE,"04-05 2026_Communities"
"PND","WSY",7,4,FALSE,"04-05 2026_Communities"
"RNO","WSY",7,4,FALSE,"04-05 2026_Communities"
"PNG","WSY",7,4,FALSE,"04-05 2026_Communities"
"GLS","WSY",7,4,FALSE,"04-05 2026_Communities"
"WPB","WSY",8,4,FALSE,"04-05 2026_Communities"
"WNP","WSY",8,4,FALSE,"04-05 2026_Communities"
"SPW","WSY",8,4,FALSE,"04-05 2026_Communities"
"ROW","WSY",8,4,FALSE,"04-05 2026_Communities"
"GPB","WSY",8,4,FALSE,"04-05 2026_Communities"
"GDO","WSY",9,4,FALSE,"04-05 2026_Communities"
"WPS","WSY",9,4,FALSE,"04-05 2026_Communities"
"WDB","WSY",10,4,FALSE,"04-05 2026_Communities"
"SGB","WSY",9,4,FALSE,"04-05 2026_Communities"
"PNL","WSY",9,4,FALSE,"04-05 2026_Communities"
"WDT","WSY",9,4,FALSE,"04-05 2026_Communities"
"RGT","WSY",9,4,FALSE,"04-05 2026_Communities"
"RTT","WSY",11,4,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","WSY",9,4,FALSE,"04-05 2026_Communities"
"STT","WSY",9,4,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","WSY",11,4,FALSE,"04-05 2026_Communities"
"GPR","WSY",11,4,FALSE,"04-05 2026_Communities"
"WDD","WSY",11,4,FALSE,"04-05 2026_Communities"
"CRY","WSY",11,4,FALSE,"04-05 2026_Communities"
"WDG","WSY",11,4,FALSE,"04-05 2026_Communities"
"SWT","YBN",1,4,FALSE,"04-05 2026_Communities"
"SDO","YBN",1,4,FALSE,"04-05 2026_Communities"
"CGN","YBN",2,4,FALSE,"04-05 2026_Communities"
"WPW","YBN",1,4,FALSE,"04-05 2026_Communities"
"GNG","YBN",2,4,FALSE,"04-05 2026_Communities"
"SDR","YBN",2,4,FALSE,"04-05 2026_Communities"
"SSS","YBN",2,4,FALSE,"04-05 2026_Communities"
"SYO","YBN",2,4,FALSE,"04-05 2026_Communities"
"PDN","YBN",2,4,FALSE,"04-05 2026_Communities"
"RBP","YBN",2,4,FALSE,"04-05 2026_Communities"
"SWB","YBN",2,4,FALSE,"04-05 2026_Communities"
"SDT","YBN",2,4,FALSE,"04-05 2026_Communities"
"SOG","YBN",3,4,FALSE,"04-05 2026_Communities"
"GTP","YBN",3,4,FALSE,"04-05 2026_Communities"
"SPT","YBN",3,4,FALSE,"04-05 2026_Communities"
"PLS","YBN",3,4,FALSE,"04-05 2026_Communities"
"NOD","YBN",3,4,FALSE,"04-05 2026_Communities"
"WSY","YBN",4,4,TRUE,"04-05 2026_Communities"
"WOG","YBN",4,4,TRUE,"04-05 2026_Communities"
"WPD","YBN",5,4,FALSE,"04-05 2026_Communities"
"WPG","YBN",3,4,FALSE,"04-05 2026_Communities"
"NRO","YBN",5,4,FALSE,"04-05 2026_Communities"
"NSS","YBN",5,4,FALSE,"04-05 2026_Communities"
"WNS","YBN",6,4,FALSE,"04-05 2026_Communities"
"SNR (was SNO)","YBN",6,4,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","YBN",6,4,FALSE,"04-05 2026_Communities"
"GPW","YBN",6,4,FALSE,"04-05 2026_Communities"
"WDY","YBN",6,4,FALSE,"04-05 2026_Communities"
"GSN","YBN",6,4,FALSE,"04-05 2026_Communities"
"RDO","YBN",6,4,FALSE,"04-05 2026_Communities"
"PND","YBN",7,4,FALSE,"04-05 2026_Communities"
"RNO","YBN",7,4,FALSE,"04-05 2026_Communities"
"PNG","YBN",7,4,FALSE,"04-05 2026_Communities"
"GLS","YBN",7,4,FALSE,"04-05 2026_Communities"
"WPB","YBN",8,4,FALSE,"04-05 2026_Communities"
"WNP","YBN",8,4,FALSE,"04-05 2026_Communities"
"SPW","YBN",8,4,FALSE,"04-05 2026_Communities"
"ROW","YBN",8,4,FALSE,"04-05 2026_Communities"
"GPB","YBN",8,4,FALSE,"04-05 2026_Communities"
"GDO","YBN",9,4,FALSE,"04-05 2026_Communities"
"WPS","YBN",9,4,FALSE,"04-05 2026_Communities"
"WDB","YBN",10,4,FALSE,"04-05 2026_Communities"
"WTW","YBN",9,4,FALSE,"04-05 2026_Communities"
"SGB","YBN",9,4,FALSE,"04-05 2026_Communities"
"PNL","YBN",9,4,FALSE,"04-05 2026_Communities"
"WDT","YBN",9,4,FALSE,"04-05 2026_Communities"
"RGT","YBN",9,4,FALSE,"04-05 2026_Communities"
"RTT","YBN",11,4,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","YBN",9,4,FALSE,"04-05 2026_Communities"
"STT","YBN",9,4,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","YBN",11,4,FALSE,"04-05 2026_Communities"
"GPR","YBN",11,4,FALSE,"04-05 2026_Communities"
"WDD","YBN",11,4,FALSE,"04-05 2026_Communities"
"CRY","YBN",11,4,FALSE,"04-05 2026_Communities"
"WDG","YBN",11,4,FALSE,"04-05 2026_Communities"
"WYD","YBN",11,4,FALSE,"04-05 2026_Communities"
"SWT","WOG",1,4,FALSE,"04-05 2026_Communities"
"SDO","WOG",1,4,FALSE,"04-05 2026_Communities"
"CGN","WOG",2,4,FALSE,"04-05 2026_Communities"
"GNG","WOG",2,4,FALSE,"04-05 2026_Communities"
"SDR","WOG",2,4,FALSE,"04-05 2026_Communities"
"SSS","WOG",2,4,FALSE,"04-05 2026_Communities"
"SYO","WOG",2,4,FALSE,"04-05 2026_Communities"
"PDN","WOG",2,4,FALSE,"04-05 2026_Communities"
"RBP","WOG",2,4,FALSE,"04-05 2026_Communities"
"SWB","WOG",2,4,FALSE,"04-05 2026_Communities"
"SDT","WOG",2,4,FALSE,"04-05 2026_Communities"
"SOG","WOG",3,4,FALSE,"04-05 2026_Communities"
"GTP","WOG",3,4,FALSE,"04-05 2026_Communities"
"SPT","WOG",3,4,FALSE,"04-05 2026_Communities"
"PLS","WOG",3,4,FALSE,"04-05 2026_Communities"
"NOD","WOG",3,4,FALSE,"04-05 2026_Communities"
"NRO","WOG",5,4,FALSE,"04-05 2026_Communities"
"NSS","WOG",5,4,FALSE,"04-05 2026_Communities"
"WNS","WOG",6,4,FALSE,"04-05 2026_Communities"
"SNR (was SNO)","WOG",6,4,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","WOG",6,4,FALSE,"04-05 2026_Communities"
"GPW","WOG",6,4,FALSE,"04-05 2026_Communities"
"WDY","WOG",6,4,FALSE,"04-05 2026_Communities"
"GSN","WOG",6,4,FALSE,"04-05 2026_Communities"
"RDO","WOG",6,4,FALSE,"04-05 2026_Communities"
"PND","WOG",7,4,FALSE,"04-05 2026_Communities"
"RNO","WOG",7,4,FALSE,"04-05 2026_Communities"
"PNG","WOG",7,4,FALSE,"04-05 2026_Communities"
"GLS","WOG",7,4,FALSE,"04-05 2026_Communities"
"WNP","WOG",8,4,FALSE,"04-05 2026_Communities"
"SPW","WOG",8,4,FALSE,"04-05 2026_Communities"
"ROW","WOG",8,4,FALSE,"04-05 2026_Communities"
"GPB","WOG",8,4,FALSE,"04-05 2026_Communities"
"GDO","WOG",9,4,FALSE,"04-05 2026_Communities"
"WDB","WOG",10,4,FALSE,"04-05 2026_Communities"
"SGB","WOG",9,4,FALSE,"04-05 2026_Communities"
"PNL","WOG",9,4,FALSE,"04-05 2026_Communities"
"WDT","WOG",9,4,FALSE,"04-05 2026_Communities"
"RGT","WOG",9,4,FALSE,"04-05 2026_Communities"
"RTT","WOG",11,4,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","WOG",9,4,FALSE,"04-05 2026_Communities"
"STT","WOG",9,4,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","WOG",11,4,FALSE,"04-05 2026_Communities"
"GPR","WOG",11,4,FALSE,"04-05 2026_Communities"
"WDD","WOG",11,4,FALSE,"04-05 2026_Communities"
"CRY","WOG",11,4,FALSE,"04-05 2026_Communities"
"WDG","WOG",11,4,FALSE,"04-05 2026_Communities"
"SWT","YWS",1,5,FALSE,"04-05 2026_Communities"
"SDO","YWS",1,5,FALSE,"04-05 2026_Communities"
"CGN","YWS",2,5,FALSE,"04-05 2026_Communities"
"WPW","YWS",1,5,FALSE,"04-05 2026_Communities"
"GNG","YWS",2,5,FALSE,"04-05 2026_Communities"
"SDR","YWS",2,5,FALSE,"04-05 2026_Communities"
"SSS","YWS",2,5,FALSE,"04-05 2026_Communities"
"SYO","YWS",2,5,FALSE,"04-05 2026_Communities"
"PDN","YWS",2,5,FALSE,"04-05 2026_Communities"
"RBP","YWS",2,5,FALSE,"04-05 2026_Communities"
"SWB","YWS",2,5,FALSE,"04-05 2026_Communities"
"SDT","YWS",2,5,FALSE,"04-05 2026_Communities"
"SOG","YWS",3,5,FALSE,"04-05 2026_Communities"
"GTP","YWS",3,5,FALSE,"04-05 2026_Communities"
"YPS","YWS",3,5,FALSE,"04-05 2026_Communities"
"SPT","YWS",3,5,FALSE,"04-05 2026_Communities"
"PLS","YWS",3,5,FALSE,"04-05 2026_Communities"
"NOD","YWS",3,5,FALSE,"04-05 2026_Communities"
"WSY","YWS",4,5,FALSE,"04-05 2026_Communities"
"YBN","YWS",4,5,FALSE,"04-05 2026_Communities"
"WOG","YWS",4,5,FALSE,"04-05 2026_Communities"
"WPD","YWS",5,5,TRUE,"04-05 2026_Communities"
"YDT","YWS",5,5,TRUE,"04-05 2026_Communities"
"WPG","YWS",3,5,FALSE,"04-05 2026_Communities"
"NRO","YWS",5,5,TRUE,"04-05 2026_Communities"
"NSS","YWS",5,5,TRUE,"04-05 2026_Communities"
"YDW","YWS",6,5,FALSE,"04-05 2026_Communities"
"WNS","YWS",6,5,FALSE,"04-05 2026_Communities"
"SNR (was SNO)","YWS",6,5,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","YWS",6,5,FALSE,"04-05 2026_Communities"
"YGD","YWS",6,5,FALSE,"04-05 2026_Communities"
"GPW","YWS",6,5,FALSE,"04-05 2026_Communities"
"WDY","YWS",6,5,FALSE,"04-05 2026_Communities"
"GSN","YWS",6,5,FALSE,"04-05 2026_Communities"
"YSR","YWS",6,5,FALSE,"04-05 2026_Communities"
"RDO","YWS",6,5,FALSE,"04-05 2026_Communities"
"PND","YWS",7,5,FALSE,"04-05 2026_Communities"
"RNO","YWS",7,5,FALSE,"04-05 2026_Communities"
"PNG","YWS",7,5,FALSE,"04-05 2026_Communities"
"GLS","YWS",7,5,FALSE,"04-05 2026_Communities"
"WPB","YWS",8,5,FALSE,"04-05 2026_Communities"
"WNP","YWS",8,5,FALSE,"04-05 2026_Communities"
"SPW","YWS",8,5,FALSE,"04-05 2026_Communities"
"ROW","YWS",8,5,FALSE,"04-05 2026_Communities"
"YND","YWS",8,5,FALSE,"04-05 2026_Communities"
"YOD","YWS",8,5,FALSE,"04-05 2026_Communities"
"GPB","YWS",8,5,FALSE,"04-05 2026_Communities"
"YBY","YWS",9,5,FALSE,"04-05 2026_Communities"
"YGY","YWS",9,5,FALSE,"04-05 2026_Communities"
"YBT","YWS",9,5,FALSE,"04-05 2026_Communities"
"GDO","YWS",9,5,FALSE,"04-05 2026_Communities"
"WPS","YWS",9,5,FALSE,"04-05 2026_Communities"
"WDB","YWS",10,5,FALSE,"04-05 2026_Communities"
"WTW","YWS",9,5,FALSE,"04-05 2026_Communities"
"SGB","YWS",9,5,FALSE,"04-05 2026_Communities"
"PNL","YWS",9,5,FALSE,"04-05 2026_Communities"
"WDT","YWS",9,5,FALSE,"04-05 2026_Communities"
"RGT","YWS",9,5,FALSE,"04-05 2026_Communities"
"RTT","YWS",11,5,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","YWS",9,5,FALSE,"04-05 2026_Communities"
"STT","YWS",9,5,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","YWS",11,5,FALSE,"04-05 2026_Communities"
"GPR","YWS",11,5,FALSE,"04-05 2026_Communities"
"WDD","YWS",11,5,FALSE,"04-05 2026_Communities"
"CRY","YWS",11,5,FALSE,"04-05 2026_Communities"
"WDG","YWS",11,5,FALSE,"04-05 2026_Communities"
"YRP","YWS",11,5,FALSE,"04-05 2026_Communities"
"WYD","YWS",11,5,FALSE,"04-05 2026_Communities"
"SWT","WPD",1,5,FALSE,"04-05 2026_Communities"
"SDO","WPD",1,5,FALSE,"04-05 2026_Communities"
"CGN","WPD",2,5,FALSE,"04-05 2026_Communities"
"GNG","WPD",2,5,FALSE,"04-05 2026_Communities"
"SDR","WPD",2,5,FALSE,"04-05 2026_Communities"
"SSS","WPD",2,5,FALSE,"04-05 2026_Communities"
"SYO","WPD",2,5,FALSE,"04-05 2026_Communities"
"PDN","WPD",2,5,FALSE,"04-05 2026_Communities"
"RBP","WPD",2,5,FALSE,"04-05 2026_Communities"
"SWB","WPD",2,5,FALSE,"04-05 2026_Communities"
"SDT","WPD",2,5,FALSE,"04-05 2026_Communities"
"SOG","WPD",3,5,FALSE,"04-05 2026_Communities"
"GTP","WPD",3,5,FALSE,"04-05 2026_Communities"
"SPT","WPD",3,5,FALSE,"04-05 2026_Communities"
"PLS","WPD",3,5,FALSE,"04-05 2026_Communities"
"NOD","WPD",3,5,FALSE,"04-05 2026_Communities"
"WOG","WPD",4,5,FALSE,"04-05 2026_Communities"
"NRO","WPD",5,5,TRUE,"04-05 2026_Communities"
"NSS","WPD",5,5,TRUE,"04-05 2026_Communities"
"WNS","WPD",6,5,FALSE,"04-05 2026_Communities"
"SNR (was SNO)","WPD",6,5,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","WPD",6,5,FALSE,"04-05 2026_Communities"
"GPW","WPD",6,5,FALSE,"04-05 2026_Communities"
"WDY","WPD",6,5,FALSE,"04-05 2026_Communities"
"GSN","WPD",6,5,FALSE,"04-05 2026_Communities"
"RDO","WPD",6,5,FALSE,"04-05 2026_Communities"
"PND","WPD",7,5,FALSE,"04-05 2026_Communities"
"RNO","WPD",7,5,FALSE,"04-05 2026_Communities"
"PNG","WPD",7,5,FALSE,"04-05 2026_Communities"
"GLS","WPD",7,5,FALSE,"04-05 2026_Communities"
"WPB","WPD",8,5,FALSE,"04-05 2026_Communities"
"WNP","WPD",8,5,FALSE,"04-05 2026_Communities"
"SPW","WPD",8,5,FALSE,"04-05 2026_Communities"
"ROW","WPD",8,5,FALSE,"04-05 2026_Communities"
"GPB","WPD",8,5,FALSE,"04-05 2026_Communities"
"GDO","WPD",9,5,FALSE,"04-05 2026_Communities"
"WDB","WPD",10,5,FALSE,"04-05 2026_Communities"
"SGB","WPD",9,5,FALSE,"04-05 2026_Communities"
"PNL","WPD",9,5,FALSE,"04-05 2026_Communities"
"WDT","WPD",9,5,FALSE,"04-05 2026_Communities"
"RGT","WPD",9,5,FALSE,"04-05 2026_Communities"
"RTT","WPD",11,5,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","WPD",9,5,FALSE,"04-05 2026_Communities"
"STT","WPD",9,5,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","WPD",11,5,FALSE,"04-05 2026_Communities"
"GPR","WPD",11,5,FALSE,"04-05 2026_Communities"
"WDD","WPD",11,5,FALSE,"04-05 2026_Communities"
"CRY","WPD",11,5,FALSE,"04-05 2026_Communities"
"WDG","WPD",11,5,FALSE,"04-05 2026_Communities"
"SWT","YDT",1,5,FALSE,"04-05 2026_Communities"
"SDO","YDT",1,5,FALSE,"04-05 2026_Communities"
"CGN","YDT",2,5,FALSE,"04-05 2026_Communities"
"WPW","YDT",1,5,FALSE,"04-05 2026_Communities"
"GNG","YDT",2,5,FALSE,"04-05 2026_Communities"
"SDR","YDT",2,5,FALSE,"04-05 2026_Communities"
"SSS","YDT",2,5,FALSE,"04-05 2026_Communities"
"SYO","YDT",2,5,FALSE,"04-05 2026_Communities"
"PDN","YDT",2,5,FALSE,"04-05 2026_Communities"
"RBP","YDT",2,5,FALSE,"04-05 2026_Communities"
"SWB","YDT",2,5,FALSE,"04-05 2026_Communities"
"SDT","YDT",2,5,FALSE,"04-05 2026_Communities"
"SOG","YDT",3,5,FALSE,"04-05 2026_Communities"
"GTP","YDT",3,5,FALSE,"04-05 2026_Communities"
"SPT","YDT",3,5,FALSE,"04-05 2026_Communities"
"PLS","YDT",3,5,FALSE,"04-05 2026_Communities"
"NOD","YDT",3,5,FALSE,"04-05 2026_Communities"
"WSY","YDT",4,5,FALSE,"04-05 2026_Communities"
"YBN","YDT",4,5,FALSE,"04-05 2026_Communities"
"WOG","YDT",4,5,FALSE,"04-05 2026_Communities"
"WPD","YDT",5,5,TRUE,"04-05 2026_Communities"
"WPG","YDT",3,5,FALSE,"04-05 2026_Communities"
"NRO","YDT",5,5,TRUE,"04-05 2026_Communities"
"NSS","YDT",5,5,TRUE,"04-05 2026_Communities"
"WNS","YDT",6,5,FALSE,"04-05 2026_Communities"
"SNR (was SNO)","YDT",6,5,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","YDT",6,5,FALSE,"04-05 2026_Communities"
"GPW","YDT",6,5,FALSE,"04-05 2026_Communities"
"WDY","YDT",6,5,FALSE,"04-05 2026_Communities"
"GSN","YDT",6,5,FALSE,"04-05 2026_Communities"
"RDO","YDT",6,5,FALSE,"04-05 2026_Communities"
"PND","YDT",7,5,FALSE,"04-05 2026_Communities"
"RNO","YDT",7,5,FALSE,"04-05 2026_Communities"
"PNG","YDT",7,5,FALSE,"04-05 2026_Communities"
"GLS","YDT",7,5,FALSE,"04-05 2026_Communities"
"WPB","YDT",8,5,FALSE,"04-05 2026_Communities"
"WNP","YDT",8,5,FALSE,"04-05 2026_Communities"
"SPW","YDT",8,5,FALSE,"04-05 2026_Communities"
"ROW","YDT",8,5,FALSE,"04-05 2026_Communities"
"GPB","YDT",8,5,FALSE,"04-05 2026_Communities"
"YBY","YDT",9,5,FALSE,"04-05 2026_Communities"
"YBT","YDT",9,5,FALSE,"04-05 2026_Communities"
"GDO","YDT",9,5,FALSE,"04-05 2026_Communities"
"WPS","YDT",9,5,FALSE,"04-05 2026_Communities"
"WDB","YDT",10,5,FALSE,"04-05 2026_Communities"
"WTW","YDT",9,5,FALSE,"04-05 2026_Communities"
"SGB","YDT",9,5,FALSE,"04-05 2026_Communities"
"PNL","YDT",9,5,FALSE,"04-05 2026_Communities"
"WDT","YDT",9,5,FALSE,"04-05 2026_Communities"
"RGT","YDT",9,5,FALSE,"04-05 2026_Communities"
"RTT","YDT",11,5,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","YDT",9,5,FALSE,"04-05 2026_Communities"
"STT","YDT",9,5,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","YDT",11,5,FALSE,"04-05 2026_Communities"
"GPR","YDT",11,5,FALSE,"04-05 2026_Communities"
"WDD","YDT",11,5,FALSE,"04-05 2026_Communities"
"CRY","YDT",11,5,FALSE,"04-05 2026_Communities"
"WDG","YDT",11,5,FALSE,"04-05 2026_Communities"
"WYD","YDT",11,5,FALSE,"04-05 2026_Communities"
"SWT","WPG",1,3,FALSE,"04-05 2026_Communities"
"SDO","WPG",1,3,FALSE,"04-05 2026_Communities"
"CGN","WPG",2,3,FALSE,"04-05 2026_Communities"
"GNG","WPG",2,3,FALSE,"04-05 2026_Communities"
"SDR","WPG",2,3,FALSE,"04-05 2026_Communities"
"SSS","WPG",2,3,FALSE,"04-05 2026_Communities"
"SYO","WPG",2,3,FALSE,"04-05 2026_Communities"
"PDN","WPG",2,3,FALSE,"04-05 2026_Communities"
"RBP","WPG",2,3,FALSE,"04-05 2026_Communities"
"SWB","WPG",2,3,FALSE,"04-05 2026_Communities"
"SDT","WPG",2,3,FALSE,"04-05 2026_Communities"
"SOG","WPG",3,3,TRUE,"04-05 2026_Communities"
"GTP","WPG",3,3,TRUE,"04-05 2026_Communities"
"SPT","WPG",3,3,TRUE,"04-05 2026_Communities"
"PLS","WPG",3,3,TRUE,"04-05 2026_Communities"
"NOD","WPG",3,3,TRUE,"04-05 2026_Communities"
"WOG","WPG",4,3,FALSE,"04-05 2026_Communities"
"WPD","WPG",5,3,FALSE,"04-05 2026_Communities"
"NRO","WPG",5,3,FALSE,"04-05 2026_Communities"
"NSS","WPG",5,3,FALSE,"04-05 2026_Communities"
"WNS","WPG",6,3,FALSE,"04-05 2026_Communities"
"SNR (was SNO)","WPG",6,3,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","WPG",6,3,FALSE,"04-05 2026_Communities"
"GPW","WPG",6,3,FALSE,"04-05 2026_Communities"
"WDY","WPG",6,3,FALSE,"04-05 2026_Communities"
"GSN","WPG",6,3,FALSE,"04-05 2026_Communities"
"RDO","WPG",6,3,FALSE,"04-05 2026_Communities"
"PND","WPG",7,3,FALSE,"04-05 2026_Communities"
"RNO","WPG",7,3,FALSE,"04-05 2026_Communities"
"PNG","WPG",7,3,FALSE,"04-05 2026_Communities"
"GLS","WPG",7,3,FALSE,"04-05 2026_Communities"
"WPB","WPG",8,3,FALSE,"04-05 2026_Communities"
"WNP","WPG",8,3,FALSE,"04-05 2026_Communities"
"SPW","WPG",8,3,FALSE,"04-05 2026_Communities"
"ROW","WPG",8,3,FALSE,"04-05 2026_Communities"
"GPB","WPG",8,3,FALSE,"04-05 2026_Communities"
"GDO","WPG",9,3,FALSE,"04-05 2026_Communities"
"WDB","WPG",10,3,FALSE,"04-05 2026_Communities"
"SGB","WPG",9,3,FALSE,"04-05 2026_Communities"
"PNL","WPG",9,3,FALSE,"04-05 2026_Communities"
"WDT","WPG",9,3,FALSE,"04-05 2026_Communities"
"RGT","WPG",9,3,FALSE,"04-05 2026_Communities"
"RTT","WPG",11,3,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","WPG",9,3,FALSE,"04-05 2026_Communities"
"STT","WPG",9,3,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","WPG",11,3,FALSE,"04-05 2026_Communities"
"GPR","WPG",11,3,FALSE,"04-05 2026_Communities"
"WDD","WPG",11,3,FALSE,"04-05 2026_Communities"
"CRY","WPG",11,3,FALSE,"04-05 2026_Communities"
"WDG","WPG",11,3,FALSE,"04-05 2026_Communities"
"CGN","NRO",2,5,FALSE,"04-05 2026_Communities"
"GNG","NRO",2,5,FALSE,"04-05 2026_Communities"
"GTP","NRO",3,5,FALSE,"04-05 2026_Communities"
"NOD","NRO",3,5,FALSE,"04-05 2026_Communities"
