"Season1","Community1","Season2","Community2","SharedBirds","LostBirds","GainedBirds","Shared","Union","Jaccard"
"04-05 2026_Communities",11,"Summer 2026_Communities",5,"","RTT, YYN (was YNO), GDN (was GDY), GPR, WDD, CRY, WDG, YRP, WYD","PLS, YPS, RTP",0,12,0
"04-05 2026_Communities",11,"Summer 2026_Communities",6,"","RTT, YYN (was YNO), GDN (was GDY), GPR, WDD, CRY, WDG, YRP, WYD","YBN, WOG, WSY, WWB, YGD, YDW, GBO (was GPT)",0,16,0
"04-05 2026_Communities",11,"Summer 2026_Communities",7,"","RTT, YYN (was YNO), GDN (was GDY), GPR, WDD, CRY, WDG, YRP, WYD","YWS, YDT",0,11,0
"04-05 2026_Communities",11,"Summer 2026_Communities",8,"","RTT, YYN (was YNO), GDN (was GDY), GPR, WDD, CRY, WDG, YRP, WYD","YDD",0,10,0
"04-05 2026_Communities",11,"Summer 2026_Communities",9,"","RTT, YYN (was YNO), GDN (was GDY), GPR, WDD, CRY, WDG, YRP, WYD","YSR",0,10,0
"04-05 2026_Communities",11,"Summer 2026_Communities",10,"","RTT, YYN (was YNO), GDN (was GDY), GPR, WDD, CRY, WDG, YRP, WYD","GDW (wasGYW), PND, PNG, PNP",0,13,0
"04-05 2026_Communities",11,"Summer 2026_Communities",11,"","RTT, YYN (was YNO), GDN (was GDY), GPR, WDD, CRY, WDG, YRP, WYD","YOP, ROO",0,11,0
"04-05 2026_Communities",11,"Summer 2026_Communities",12,"","RTT, YYN (was YNO), GDN (was GDY), GPR, WDD, CRY, WDG, YRP, WYD","RLB",0,10,0
"04-05 2026_Communities",11,"Summer 2026_Communities",13,"","RTT, YYN (was YNO), GDN (was GDY), GPR, WDD, CRY, WDG, YRP, WYD","YBT, YBY, YGY, YND, GDO, PBS, PNL, PBP (was PBB)",0,17,0
"04-05 2026_Communities",11,"Summer 2026_Communities",14,"","RTT, YYN (was YNO), GDN (was GDY), GPR, WDD, CRY, WDG, YRP, WYD","ROY, WBO, ROR, SWS",0,13,0
"04-05 2026_Communities",11,"Summer 2026_Communities",15,"","RTT, YYN (was YNO), GDN (was GDY), GPR, WDD, CRY, WDG, YRP, WYD","WWD, SRP, GNT, WDN, WDW",0,14,0
"04-05 2026_Communities",11,"Summer 2026_Communities",16,"","RTT, YYN (was YNO), GDN (was GDY), GPR, WDD, CRY, WDG, YRP, WYD","STT, SGB, RGT, YPW",0,13,0
"04-05 2026_Communities",11,"Summer 2026_Communities",17,"RTT, YYN (was YNO), CRY, WDG, WYD","GDN (was GDY), GPR, WDD, YRP","GDD (was GDR), GTR",5,11,0.455
