"Bird1","Bird2","Comm1","Comm2","SameCommunity","Season"
"RTT","WBT",18,4,FALSE,"fall_Communities"
"CRY","WBT",18,4,FALSE,"fall_Communities"
"GDD (was GDR)","WBT",18,4,FALSE,"fall_Communities"
"GTR","WBT",18,4,FALSE,"fall_Communities"
"CGN","PNW",1,5,FALSE,"fall_Communities"
"GOS","PNW",3,5,FALSE,"fall_Communities"
"PBWorPWB","PNW",3,5,FALSE,"fall_Communities"
"PLS","PNW",6,5,FALSE,"fall_Communities"
"GBO (was GPT)","PNW",7,5,FALSE,"fall_Communities"
"GDW (wasGYW)","PNW",11,5,FALSE,"fall_Communities"
"PND","PNW",11,5,FALSE,"fall_Communities"
"PNG","PNW",11,5,FALSE,"fall_Communities"
"PNP","PNW",11,5,FALSE,"fall_Communities"
"GDO","PNW",14,5,FALSE,"fall_Communities"
"PBS","PNW",14,5,FALSE,"fall_Communities"
"PNL","PNW",14,5,FALSE,"fall_Communities"
"PBP (was PBB)","PNW",14,5,FALSE,"fall_Communities"
"GNT","PNW",16,5,FALSE,"fall_Communities"
"CRY","PNW",18,5,FALSE,"fall_Communities"
"GDD (was GDR)","PNW",18,5,FALSE,"fall_Communities"
"GTR","PNW",18,5,FALSE,"fall_Communities"
"CGN","YDP",1,5,FALSE,"fall_Communities"
"RRY","YDP",2,5,FALSE,"fall_Communities"
"SDO","YDP",2,5,FALSE,"fall_Communities"
"RRR","YDP",2,5,FALSE,"fall_Communities"
"RRD","YDP",2,5,FALSE,"fall_Communities"
"SWT","YDP",2,5,FALSE,"fall_Communities"
"SYO","YDP",3,5,FALSE,"fall_Communities"
"GOS","YDP",3,5,FALSE,"fall_Communities"
"RSD","YDP",3,5,FALSE,"fall_Communities"
"SYT","YDP",3,5,FALSE,"fall_Communities"
"PBWorPWB","YDP",3,5,FALSE,"fall_Communities"
"SWB","YDP",3,5,FALSE,"fall_Communities"
"RBT","YDP",3,5,FALSE,"fall_Communities"
"SYR","YDP",3,5,FALSE,"fall_Communities"
"RBP","YDP",3,5,FALSE,"fall_Communities"
"WBT","YDP",4,5,FALSE,"fall_Communities"
"PNW","YDP",5,5,TRUE,"fall_Communities"
"SOT","YDP",5,5,TRUE,"fall_Communities"
"PLS","YDP",6,5,FALSE,"fall_Communities"
"RTP","YDP",6,5,FALSE,"fall_Communities"
"SOG","YDP",5,5,TRUE,"fall_Communities"
"YBN","YDP",7,5,FALSE,"fall_Communities"
"WOG","YDP",7,5,FALSE,"fall_Communities"
"WSY","YDP",7,5,FALSE,"fall_Communities"
"YDD","YDP",9,5,FALSE,"fall_Communities"
"WWB","YDP",7,5,FALSE,"fall_Communities"
"GBO (was GPT)","YDP",7,5,FALSE,"fall_Communities"
"GDW (wasGYW)","YDP",11,5,FALSE,"fall_Communities"
"PND","YDP",11,5,FALSE,"fall_Communities"
"PNG","YDP",11,5,FALSE,"fall_Communities"
"PNP","YDP",11,5,FALSE,"fall_Communities"
"ROO","YDP",12,5,FALSE,"fall_Communities"
"RLB","YDP",13,5,FALSE,"fall_Communities"
"YBT","YDP",14,5,FALSE,"fall_Communities"
"ROY","YDP",15,5,FALSE,"fall_Communities"
"WBO","YDP",15,5,FALSE,"fall_Communities"
"ROR","YDP",15,5,FALSE,"fall_Communities"
"YBY","YDP",14,5,FALSE,"fall_Communities"
"SWS","YDP",15,5,FALSE,"fall_Communities"
"GDO","YDP",14,5,FALSE,"fall_Communities"
"PBS","YDP",14,5,FALSE,"fall_Communities"
"PNL","YDP",14,5,FALSE,"fall_Communities"
"PBP (was PBB)","YDP",14,5,FALSE,"fall_Communities"
"WWD","YDP",16,5,FALSE,"fall_Communities"
"SRP","YDP",16,5,FALSE,"fall_Communities"
"GNT","YDP",16,5,FALSE,"fall_Communities"
"WDN","YDP",16,5,FALSE,"fall_Communities"
"WDW","YDP",16,5,FALSE,"fall_Communities"
"STT","YDP",17,5,FALSE,"fall_Communities"
"SGB","YDP",17,5,FALSE,"fall_Communities"
"RGT","YDP",17,5,FALSE,"fall_Communities"
"RTT","YDP",18,5,FALSE,"fall_Communities"
"WYD","YDP",18,5,FALSE,"fall_Communities"
"CRY","YDP",18,5,FALSE,"fall_Communities"
"GDD (was GDR)","YDP",18,5,FALSE,"fall_Communities"
"WDG","YDP",18,5,FALSE,"fall_Communities"
"GTR","YDP",18,5,FALSE,"fall_Communities"
"CGN","SOT",1,5,FALSE,"fall_Communities"
"RRY","SOT",2,5,FALSE,"fall_Communities"
"SDO","SOT",2,5,FALSE,"fall_Communities"
"RRR","SOT",2,5,FALSE,"fall_Communities"
"RRD","SOT",2,5,FALSE,"fall_Communities"
"GOS","SOT",3,5,FALSE,"fall_Communities"
"RSD","SOT",3,5,FALSE,"fall_Communities"
"PBWorPWB","SOT",3,5,FALSE,"fall_Communities"
"RBT","SOT",3,5,FALSE,"fall_Communities"
"RBP","SOT",3,5,FALSE,"fall_Communities"
"PNW","SOT",5,5,TRUE,"fall_Communities"
"PLS","SOT",6,5,FALSE,"fall_Communities"
"RTP","SOT",6,5,FALSE,"fall_Communities"
"SOG","SOT",5,5,TRUE,"fall_Communities"
"GBO (was GPT)","SOT",7,5,FALSE,"fall_Communities"
"GDW (wasGYW)","SOT",11,5,FALSE,"fall_Communities"
"PND","SOT",11,5,FALSE,"fall_Communities"
"PNG","SOT",11,5,FALSE,"fall_Communities"
"PNP","SOT",11,5,FALSE,"fall_Communities"
"ROO","SOT",12,5,FALSE,"fall_Communities"
"RLB","SOT",13,5,FALSE,"fall_Communities"
"ROY","SOT",15,5,FALSE,"fall_Communities"
"ROR","SOT",15,5,FALSE,"fall_Communities"
"GDO","SOT",14,5,FALSE,"fall_Communities"
"PBS","SOT",14,5,FALSE,"fall_Communities"
"PNL","SOT",14,5,FALSE,"fall_Communities"
"PBP (was PBB)","SOT",14,5,FALSE,"fall_Communities"
"GNT","SOT",16,5,FALSE,"fall_Communities"
"SGB","SOT",17,5,FALSE,"fall_Communities"
"RGT","SOT",17,5,FALSE,"fall_Communities"
"RTT","SOT",18,5,FALSE,"fall_Communities"
"CRY","SOT",18,5,FALSE,"fall_Communities"
"GDD (was GDR)","SOT",18,5,FALSE,"fall_Communities"
"GTR","SOT",18,5,FALSE,"fall_Communities"
"CGN","PLS",1,6,FALSE,"fall_Communities"
"GOS","PLS",3,6,FALSE,"fall_Communities"
"PBWorPWB","PLS",3,6,FALSE,"fall_Communities"
"GBO (was GPT)","PLS",7,6,FALSE,"fall_Communities"
"GDW (wasGYW)","PLS",11,6,FALSE,"fall_Communities"
"GDO","PLS",14,6,FALSE,"fall_Communities"
"PBS","PLS",14,6,FALSE,"fall_Communities"
"PBP (was PBB)","PLS",14,6,FALSE,"fall_Communities"
"GNT","PLS",16,6,FALSE,"fall_Communities"
"CRY","PLS",18,6,FALSE,"fall_Communities"
"GDD (was GDR)","PLS",18,6,FALSE,"fall_Communities"
"GTR","PLS",18,6,FALSE,"fall_Communities"
"CGN","YPS",1,6,FALSE,"fall_Communities"
"RRY","YPS",2,6,FALSE,"fall_Communities"
"SDO","YPS",2,6,FALSE,"fall_Communities"
"RRR","YPS",2,6,FALSE,"fall_Communities"
"RRD","YPS",2,6,FALSE,"fall_Communities"
"SWT","YPS",2,6,FALSE,"fall_Communities"
"SYO","YPS",3,6,FALSE,"fall_Communities"
"GOS","YPS",3,6,FALSE,"fall_Communities"
"RSD","YPS",3,6,FALSE,"fall_Communities"
"SYT","YPS",3,6,FALSE,"fall_Communities"
"PBWorPWB","YPS",3,6,FALSE,"fall_Communities"
"SWB","YPS",3,6,FALSE,"fall_Communities"
"RBT","YPS",3,6,FALSE,"fall_Communities"
"SYR","YPS",3,6,FALSE,"fall_Communities"
"RBP","YPS",3,6,FALSE,"fall_Communities"
"WBT","YPS",4,6,FALSE,"fall_Communities"
"PNW","YPS",5,6,FALSE,"fall_Communities"
"YDP","YPS",5,6,FALSE,"fall_Communities"
"SOT","YPS",5,6,FALSE,"fall_Communities"
"PLS","YPS",6,6,TRUE,"fall_Communities"
"RTP","YPS",6,6,TRUE,"fall_Communities"
"SOG","YPS",5,6,FALSE,"fall_Communities"
"YBN","YPS",7,6,FALSE,"fall_Communities"
"WOG","YPS",7,6,FALSE,"fall_Communities"
"YDT","YPS",8,6,FALSE,"fall_Communities"
"WSY","YPS",7,6,FALSE,"fall_Communities"
"YDD","YPS",9,6,FALSE,"fall_Communities"
"WWB","YPS",7,6,FALSE,"fall_Communities"
"YGD","YPS",7,6,FALSE,"fall_Communities"
"YDW","YPS",7,6,FALSE,"fall_Communities"
"GBO (was GPT)","YPS",7,6,FALSE,"fall_Communities"
"GDW (wasGYW)","YPS",11,6,FALSE,"fall_Communities"
"PND","YPS",11,6,FALSE,"fall_Communities"
"PNG","YPS",11,6,FALSE,"fall_Communities"
"PNP","YPS",11,6,FALSE,"fall_Communities"
"YOP","YPS",12,6,FALSE,"fall_Communities"
"ROO","YPS",12,6,FALSE,"fall_Communities"
"RLB","YPS",13,6,FALSE,"fall_Communities"
"YBT","YPS",14,6,FALSE,"fall_Communities"
"ROY","YPS",15,6,FALSE,"fall_Communities"
"WBO","YPS",15,6,FALSE,"fall_Communities"
"ROR","YPS",15,6,FALSE,"fall_Communities"
"YBY","YPS",14,6,FALSE,"fall_Communities"
"SWS","YPS",15,6,FALSE,"fall_Communities"
"YGY","YPS",14,6,FALSE,"fall_Communities"
"YND","YPS",14,6,FALSE,"fall_Communities"
"GDO","YPS",14,6,FALSE,"fall_Communities"
"PBS","YPS",14,6,FALSE,"fall_Communities"
"PNL","YPS",14,6,FALSE,"fall_Communities"
"PBP (was PBB)","YPS",14,6,FALSE,"fall_Communities"
"WWD","YPS",16,6,FALSE,"fall_Communities"
"SRP","YPS",16,6,FALSE,"fall_Communities"
"GNT","YPS",16,6,FALSE,"fall_Communities"
"WDN","YPS",16,6,FALSE,"fall_Communities"
"WDW","YPS",16,6,FALSE,"fall_Communities"
"STT","YPS",17,6,FALSE,"fall_Communities"
"SGB","YPS",17,6,FALSE,"fall_Communities"
"RGT","YPS",17,6,FALSE,"fall_Communities"
"RTT","YPS",18,6,FALSE,"fall_Communities"
"WYD","YPS",18,6,FALSE,"fall_Communities"
"CRY","YPS",18,6,FALSE,"fall_Communities"
"GDD (was GDR)","YPS",18,6,FALSE,"fall_Communities"
"WDG","YPS",18,6,FALSE,"fall_Communities"
"GTR","YPS",18,6,FALSE,"fall_Communities"
"CGN","RTP",1,6,FALSE,"fall_Communities"
"RRY","RTP",2,6,FALSE,"fall_Communities"
"RRR","RTP",2,6,FALSE,"fall_Communities"
"RRD","RTP",2,6,FALSE,"fall_Communities"
"GOS","RTP",3,6,FALSE,"fall_Communities"
"RSD","RTP",3,6,FALSE,"fall_Communities"
"PBWorPWB","RTP",3,6,FALSE,"fall_Communities"
"RBT","RTP",3,6,FALSE,"fall_Communities"
"RBP","RTP",3,6,FALSE,"fall_Communities"
"PNW","RTP",5,6,FALSE,"fall_Communities"
"PLS","RTP",6,6,TRUE,"fall_Communities"
"GBO (was GPT)","RTP",7,6,FALSE,"fall_Communities"
"GDW (wasGYW)","RTP",11,6,FALSE,"fall_Communities"
"PND","RTP",11,6,FALSE,"fall_Communities"
"PNG","RTP",11,6,FALSE,"fall_Communities"
"PNP","RTP",11,6,FALSE,"fall_Communities"
"ROO","RTP",12,6,FALSE,"fall_Communities"
"RLB","RTP",13,6,FALSE,"fall_Communities"
"ROY","RTP",15,6,FALSE,"fall_Communities"
"ROR","RTP",15,6,FALSE,"fall_Communities"
"GDO","RTP",14,6,FALSE,"fall_Communities"
"PBS","RTP",14,6,FALSE,"fall_Communities"
"PNL","RTP",14,6,FALSE,"fall_Communities"
"PBP (was PBB)","RTP",14,6,FALSE,"fall_Communities"
"GNT","RTP",16,6,FALSE,"fall_Communities"
"RGT","RTP",17,6,FALSE,"fall_Communities"
"CRY","RTP",18,6,FALSE,"fall_Communities"
"GDD (was GDR)","RTP",18,6,FALSE,"fall_Communities"
"GTR","RTP",18,6,FALSE,"fall_Communities"
"CGN","SOG",1,5,FALSE,"fall_Communities"
"RRY","SOG",2,5,FALSE,"fall_Communities"
"SDO","SOG",2,5,FALSE,"fall_Communities"
"RRR","SOG",2,5,FALSE,"fall_Communities"
"RRD","SOG",2,5,FALSE,"fall_Communities"
"GOS","SOG",3,5,FALSE,"fall_Communities"
"RSD","SOG",3,5,FALSE,"fall_Communities"
"PBWorPWB","SOG",3,5,FALSE,"fall_Communities"
"RBT","SOG",3,5,FALSE,"fall_Communities"
"RBP","SOG",3,5,FALSE,"fall_Communities"
"PNW","SOG",5,5,TRUE,"fall_Communities"
"PLS","SOG",6,5,FALSE,"fall_Communities"
"RTP","SOG",6,5,FALSE,"fall_Communities"
"GBO (was GPT)","SOG",7,5,FALSE,"fall_Communities"
"GDW (wasGYW)","SOG",11,5,FALSE,"fall_Communities"
"PND","SOG",11,5,FALSE,"fall_Communities"
"PNG","SOG",11,5,FALSE,"fall_Communities"
"PNP","SOG",11,5,FALSE,"fall_Communities"
"ROO","SOG",12,5,FALSE,"fall_Communities"
"RLB","SOG",13,5,FALSE,"fall_Communities"
"ROY","SOG",15,5,FALSE,"fall_Communities"
"ROR","SOG",15,5,FALSE,"fall_Communities"
"GDO","SOG",14,5,FALSE,"fall_Communities"
"PBS","SOG",14,5,FALSE,"fall_Communities"
"PNL","SOG",14,5,FALSE,"fall_Communities"
"PBP (was PBB)","SOG",14,5,FALSE,"fall_Communities"
"GNT","SOG",16,5,FALSE,"fall_Communities"
"SGB","SOG",17,5,FALSE,"fall_Communities"
"RGT","SOG",17,5,FALSE,"fall_Communities"
"RTT","SOG",18,5,FALSE,"fall_Communities"
"CRY","SOG",18,5,FALSE,"fall_Communities"
"GDD (was GDR)","SOG",18,5,FALSE,"fall_Communities"
"GTR","SOG",18,5,FALSE,"fall_Communities"
"CGN","YBN",1,7,FALSE,"fall_Communities"
"RRY","YBN",2,7,FALSE,"fall_Communities"
"SDO","YBN",2,7,FALSE,"fall_Communities"
"RRR","YBN",2,7,FALSE,"fall_Communities"
"RRD","YBN",2,7,FALSE,"fall_Communities"
"SWT","YBN",2,7,FALSE,"fall_Communities"
"SYO","YBN",3,7,FALSE,"fall_Communities"
"GOS","YBN",3,7,FALSE,"fall_Communities"
"RSD","YBN",3,7,FALSE,"fall_Communities"
"SYT","YBN",3,7,FALSE,"fall_Communities"
"PBWorPWB","YBN",3,7,FALSE,"fall_Communities"
"SWB","YBN",3,7,FALSE,"fall_Communities"
"RBT","YBN",3,7,FALSE,"fall_Communities"
"SYR","YBN",3,7,FALSE,"fall_Communities"
"RBP","YBN",3,7,FALSE,"fall_Communities"
"WBT","YBN",4,7,FALSE,"fall_Communities"
"PNW","YBN",5,7,FALSE,"fall_Communities"
"SOT","YBN",5,7,FALSE,"fall_Communities"
"PLS","YBN",6,7,FALSE,"fall_Communities"
"RTP","YBN",6,7,FALSE,"fall_Communities"
"SOG","YBN",5,7,FALSE,"fall_Communities"
"WOG","YBN",7,7,TRUE,"fall_Communities"
"WSY","YBN",7,7,TRUE,"fall_Communities"
"WWB","YBN",7,7,TRUE,"fall_Communities"
"GBO (was GPT)","YBN",7,7,TRUE,"fall_Communities"
"GDW (wasGYW)","YBN",11,7,FALSE,"fall_Communities"
"PND","YBN",11,7,FALSE,"fall_Communities"
"PNG","YBN",11,7,FALSE,"fall_Communities"
"PNP","YBN",11,7,FALSE,"fall_Communities"
"ROO","YBN",12,7,FALSE,"fall_Communities"
"RLB","YBN",13,7,FALSE,"fall_Communities"
"ROY","YBN",15,7,FALSE,"fall_Communities"
"WBO","YBN",15,7,FALSE,"fall_Communities"
"ROR","YBN",15,7,FALSE,"fall_Communities"
"SWS","YBN",15,7,FALSE,"fall_Communities"
"GDO","YBN",14,7,FALSE,"fall_Communities"
"PBS","YBN",14,7,FALSE,"fall_Communities"
"PNL","YBN",14,7,FALSE,"fall_Communities"
"PBP (was PBB)","YBN",14,7,FALSE,"fall_Communities"
"WWD","YBN",16,7,FALSE,"fall_Communities"
"SRP","YBN",16,7,FALSE,"fall_Communities"
"GNT","YBN",16,7,FALSE,"fall_Communities"
"WDN","YBN",16,7,FALSE,"fall_Communities"
"WDW","YBN",16,7,FALSE,"fall_Communities"
"STT","YBN",17,7,FALSE,"fall_Communities"
"SGB","YBN",17,7,FALSE,"fall_Communities"
"RGT","YBN",17,7,FALSE,"fall_Communities"
"RTT","YBN",18,7,FALSE,"fall_Communities"
"WYD","YBN",18,7,FALSE,"fall_Communities"
"CRY","YBN",18,7,FALSE,"fall_Communities"
"GDD (was GDR)","YBN",18,7,FALSE,"fall_Communities"
"WDG","YBN",18,7,FALSE,"fall_Communities"
"GTR","YBN",18,7,FALSE,"fall_Communities"
"CGN","WOG",1,7,FALSE,"fall_Communities"
"RRY","WOG",2,7,FALSE,"fall_Communities"
"SDO","WOG",2,7,FALSE,"fall_Communities"
"RRR","WOG",2,7,FALSE,"fall_Communities"
"RRD","WOG",2,7,FALSE,"fall_Communities"
"SWT","WOG",2,7,FALSE,"fall_Communities"
"SYO","WOG",3,7,FALSE,"fall_Communities"
"GOS","WOG",3,7,FALSE,"fall_Communities"
"RSD","WOG",3,7,FALSE,"fall_Communities"
"SYT","WOG",3,7,FALSE,"fall_Communities"
"PBWorPWB","WOG",3,7,FALSE,"fall_Communities"
"SWB","WOG",3,7,FALSE,"fall_Communities"
"RBT","WOG",3,7,FALSE,"fall_Communities"
"SYR","WOG",3,7,FALSE,"fall_Communities"
"RBP","WOG",3,7,FALSE,"fall_Communities"
"WBT","WOG",4,7,FALSE,"fall_Communities"
"PNW","WOG",5,7,FALSE,"fall_Communities"
"SOT","WOG",5,7,FALSE,"fall_Communities"
"PLS","WOG",6,7,FALSE,"fall_Communities"
"RTP","WOG",6,7,FALSE,"fall_Communities"
"SOG","WOG",5,7,FALSE,"fall_Communities"
"GBO (was GPT)","WOG",7,7,TRUE,"fall_Communities"
"GDW (wasGYW)","WOG",11,7,FALSE,"fall_Communities"
"PND","WOG",11,7,FALSE,"fall_Communities"
"PNG","WOG",11,7,FALSE,"fall_Communities"
"PNP","WOG",11,7,FALSE,"fall_Communities"
"ROO","WOG",12,7,FALSE,"fall_Communities"
"RLB","WOG",13,7,FALSE,"fall_Communities"
"ROY","WOG",15,7,FALSE,"fall_Communities"
"WBO","WOG",15,7,FALSE,"fall_Communities"
"ROR","WOG",15,7,FALSE,"fall_Communities"
"SWS","WOG",15,7,FALSE,"fall_Communities"
"GDO","WOG",14,7,FALSE,"fall_Communities"
"PBS","WOG",14,7,FALSE,"fall_Communities"
"PNL","WOG",14,7,FALSE,"fall_Communities"
"PBP (was PBB)","WOG",14,7,FALSE,"fall_Communities"
"SRP","WOG",16,7,FALSE,"fall_Communities"
"GNT","WOG",16,7,FALSE,"fall_Communities"
"WDN","WOG",16,7,FALSE,"fall_Communities"
"WDW","WOG",16,7,FALSE,"fall_Communities"
"STT","WOG",17,7,FALSE,"fall_Communities"
"SGB","WOG",17,7,FALSE,"fall_Communities"
"RGT","WOG",17,7,FALSE,"fall_Communities"
"RTT","WOG",18,7,FALSE,"fall_Communities"
"CRY","WOG",18,7,FALSE,"fall_Communities"
"GDD (was GDR)","WOG",18,7,FALSE,"fall_Communities"
"WDG","WOG",18,7,FALSE,"fall_Communities"
"GTR","WOG",18,7,FALSE,"fall_Communities"
"CGN","YWS",1,8,FALSE,"fall_Communities"
"RRY","YWS",2,8,FALSE,"fall_Communities"
"SDO","YWS",2,8,FALSE,"fall_Communities"
"RRR","YWS",2,8,FALSE,"fall_Communities"
"RRD","YWS",2,8,FALSE,"fall_Communities"
"SWT","YWS",2,8,FALSE,"fall_Communities"
"SYO","YWS",3,8,FALSE,"fall_Communities"
"GOS","YWS",3,8,FALSE,"fall_Communities"
"RSD","YWS",3,8,FALSE,"fall_Communities"
"SYT","YWS",3,8,FALSE,"fall_Communities"
"PBWorPWB","YWS",3,8,FALSE,"fall_Communities"
"SWB","YWS",3,8,FALSE,"fall_Communities"
"RBT","YWS",3,8,FALSE,"fall_Communities"
"SYR","YWS",3,8,FALSE,"fall_Communities"
"RBP","YWS",3,8,FALSE,"fall_Communities"
"YWD","YWS",4,8,FALSE,"fall_Communities"
"WBT","YWS",4,8,FALSE,"fall_Communities"
"PNW","YWS",5,8,FALSE,"fall_Communities"
"YDP","YWS",5,8,FALSE,"fall_Communities"
"SOT","YWS",5,8,FALSE,"fall_Communities"
"PLS","YWS",6,8,FALSE,"fall_Communities"
"YPS","YWS",6,8,FALSE,"fall_Communities"
"RTP","YWS",6,8,FALSE,"fall_Communities"
"SOG","YWS",5,8,FALSE,"fall_Communities"
"YBN","YWS",7,8,FALSE,"fall_Communities"
"WOG","YWS",7,8,FALSE,"fall_Communities"
"YDT","YWS",8,8,TRUE,"fall_Communities"
"WSY","YWS",7,8,FALSE,"fall_Communities"
"YDD","YWS",9,8,FALSE,"fall_Communities"
"WWB","YWS",7,8,FALSE,"fall_Communities"
"YGD","YWS",7,8,FALSE,"fall_Communities"
"YDW","YWS",7,8,FALSE,"fall_Communities"
"GBO (was GPT)","YWS",7,8,FALSE,"fall_Communities"
"YSR","YWS",10,8,FALSE,"fall_Communities"
"GDW (wasGYW)","YWS",11,8,FALSE,"fall_Communities"
"PND","YWS",11,8,FALSE,"fall_Communities"
"PNG","YWS",11,8,FALSE,"fall_Communities"
"PNP","YWS",11,8,FALSE,"fall_Communities"
"YOP","YWS",12,8,FALSE,"fall_Communities"
"ROO","YWS",12,8,FALSE,"fall_Communities"
"RLB","YWS",13,8,FALSE,"fall_Communities"
"YBT","YWS",14,8,FALSE,"fall_Communities"
"ROY","YWS",15,8,FALSE,"fall_Communities"
"WBO","YWS",15,8,FALSE,"fall_Communities"
"ROR","YWS",15,8,FALSE,"fall_Communities"
"YBY","YWS",14,8,FALSE,"fall_Communities"
"SWS","YWS",15,8,FALSE,"fall_Communities"
"YGY","YWS",14,8,FALSE,"fall_Communities"
"YND","YWS",14,8,FALSE,"fall_Communities"
"GDO","YWS",14,8,FALSE,"fall_Communities"
"PBS","YWS",14,8,FALSE,"fall_Communities"
"PNL","YWS",14,8,FALSE,"fall_Communities"
"PBP (was PBB)","YWS",14,8,FALSE,"fall_Communities"
"WWD","YWS",16,8,FALSE,"fall_Communities"
"SRP","YWS",16,8,FALSE,"fall_Communities"
"GNT","YWS",16,8,FALSE,"fall_Communities"
"WDN","YWS",16,8,FALSE,"fall_Communities"
"WDW","YWS",16,8,FALSE,"fall_Communities"
"STT","YWS",17,8,FALSE,"fall_Communities"
"SGB","YWS",17,8,FALSE,"fall_Communities"
"RGT","YWS",17,8,FALSE,"fall_Communities"
"YPW","YWS",17,8,FALSE,"fall_Communities"
"RTT","YWS",18,8,FALSE,"fall_Communities"
"WYD","YWS",18,8,FALSE,"fall_Communities"
"CRY","YWS",18,8,FALSE,"fall_Communities"
"GDD (was GDR)","YWS",18,8,FALSE,"fall_Communities"
"WDG","YWS",18,8,FALSE,"fall_Communities"
"GTR","YWS",18,8,FALSE,"fall_Communities"
"CGN","YDT",1,8,FALSE,"fall_Communities"
"RRY","YDT",2,8,FALSE,"fall_Communities"
"SDO","YDT",2,8,FALSE,"fall_Communities"
"RRR","YDT",2,8,FALSE,"fall_Communities"
"RRD","YDT",2,8,FALSE,"fall_Communities"
"SWT","YDT",2,8,FALSE,"fall_Communities"
"SYO","YDT",3,8,FALSE,"fall_Communities"
"GOS","YDT",3,8,FALSE,"fall_Communities"
"RSD","YDT",3,8,FALSE,"fall_Communities"
"SYT","YDT",3,8,FALSE,"fall_Communities"
"PBWorPWB","YDT",3,8,FALSE,"fall_Communities"
"SWB","YDT",3,8,FALSE,"fall_Communities"
"RBT","YDT",3,8,FALSE,"fall_Communities"
"SYR","YDT",3,8,FALSE,"fall_Communities"
"RBP","YDT",3,8,FALSE,"fall_Communities"
"WBT","YDT",4,8,FALSE,"fall_Communities"
"PNW","YDT",5,8,FALSE,"fall_Communities"
"YDP","YDT",5,8,FALSE,"fall_Communities"
"SOT","YDT",5,8,FALSE,"fall_Communities"
"PLS","YDT",6,8,FALSE,"fall_Communities"
"RTP","YDT",6,8,FALSE,"fall_Communities"
"SOG","YDT",5,8,FALSE,"fall_Communities"
"YBN","YDT",7,8,FALSE,"fall_Communities"
"WOG","YDT",7,8,FALSE,"fall_Communities"
"WSY","YDT",7,8,FALSE,"fall_Communities"
"YDD","YDT",9,8,FALSE,"fall_Communities"
"WWB","YDT",7,8,FALSE,"fall_Communities"
"GBO (was GPT)","YDT",7,8,FALSE,"fall_Communities"
"GDW (wasGYW)","YDT",11,8,FALSE,"fall_Communities"
"PND","YDT",11,8,FALSE,"fall_Communities"
"PNG","YDT",11,8,FALSE,"fall_Communities"
"PNP","YDT",11,8,FALSE,"fall_Communities"
"ROO","YDT",12,8,FALSE,"fall_Communities"
"RLB","YDT",13,8,FALSE,"fall_Communities"
"YBT","YDT",14,8,FALSE,"fall_Communities"
"ROY","YDT",15,8,FALSE,"fall_Communities"
"WBO","YDT",15,8,FALSE,"fall_Communities"
"ROR","YDT",15,8,FALSE,"fall_Communities"
"YBY","YDT",14,8,FALSE,"fall_Communities"
"SWS","YDT",15,8,FALSE,"fall_Communities"
"GDO","YDT",14,8,FALSE,"fall_Communities"
"PBS","YDT",14,8,FALSE,"fall_Communities"
"PNL","YDT",14,8,FALSE,"fall_Communities"
"PBP (was PBB)","YDT",14,8,FALSE,"fall_Communities"
"WWD","YDT",16,8,FALSE,"fall_Communities"
"SRP","YDT",16,8,FALSE,"fall_Communities"
"GNT","YDT",16,8,FALSE,"fall_Communities"
"WDN","YDT",16,8,FALSE,"fall_Communities"
"WDW","YDT",16,8,FALSE,"fall_Communities"
"STT","YDT",17,8,FALSE,"fall_Communities"
"SGB","YDT",17,8,FALSE,"fall_Communities"
"RGT","YDT",17,8,FALSE,"fall_Communities"
"RTT","YDT",18,8,FALSE,"fall_Communities"
"WYD","YDT",18,8,FALSE,"fall_Communities"
"CRY","YDT",18,8,FALSE,"fall_Communities"
"GDD (was GDR)","YDT",18,8,FALSE,"fall_Communities"
"WDG","YDT",18,8,FALSE,"fall_Communities"
"GTR","YDT",18,8,FALSE,"fall_Communities"
"CGN","WSY",1,7,FALSE,"fall_Communities"
"RRY","WSY",2,7,FALSE,"fall_Communities"
"SDO","WSY",2,7,FALSE,"fall_Communities"
"RRR","WSY",2,7,FALSE,"fall_Communities"
"RRD","WSY",2,7,FALSE,"fall_Communities"
"SWT","WSY",2,7,FALSE,"fall_Communities"
"SYO","WSY",3,7,FALSE,"fall_Communities"
"GOS","WSY",3,7,FALSE,"fall_Communities"
"RSD","WSY",3,7,FALSE,"fall_Communities"
"SYT","WSY",3,7,FALSE,"fall_Communities"
"PBWorPWB","WSY",3,7,FALSE,"fall_Communities"
"SWB","WSY",3,7,FALSE,"fall_Communities"
"RBT","WSY",3,7,FALSE,"fall_Communities"
"SYR","WSY",3,7,FALSE,"fall_Communities"
"RBP","WSY",3,7,FALSE,"fall_Communities"
"WBT","WSY",4,7,FALSE,"fall_Communities"
"PNW","WSY",5,7,FALSE,"fall_Communities"
"SOT","WSY",5,7,FALSE,"fall_Communities"
"PLS","WSY",6,7,FALSE,"fall_Communities"
"RTP","WSY",6,7,FALSE,"fall_Communities"
"SOG","WSY",5,7,FALSE,"fall_Communities"
"WOG","WSY",7,7,TRUE,"fall_Communities"
"GBO (was GPT)","WSY",7,7,TRUE,"fall_Communities"
"GDW (wasGYW)","WSY",11,7,FALSE,"fall_Communities"
"PND","WSY",11,7,FALSE,"fall_Communities"
"PNG","WSY",11,7,FALSE,"fall_Communities"
"PNP","WSY",11,7,FALSE,"fall_Communities"
"ROO","WSY",12,7,FALSE,"fall_Communities"
